Trials,COMPOSITE_THRPT_PROM,COMPOSITE_THRPT_WRK,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,db_THROUGHPUT_WRK,db_RESPONSETIME_WRK,db_RESPONSETIME_MAX_WRK,db_RESPONSETIME_STDEV_WRK,db_WEB_ERRORS,db_THRPT_WRK_CI,db_RSPTIME_WRK_CIi,json_THROUGHPUT_WRK,json_RESPONSETIME_WRK,json_RESPONSETIME_MAX_WRK,json_RESPONSETIME_STDEV_WRK,json_WEB_ERRORS,json_THRPT_WRK_CI,json_RSPTIME_WRK_CIi,fortunes_THROUGHPUT_WRK,fortunes_RESPONSETIME_WRK,fortunes_RESPONSETIME_MAX_WRK,fortunes_RESPONSETIME_STDEV_WRK,fortunes_WEB_ERRORS,fortunes_THRPT_WRK_CI,fortunes_RSPTIME_WRK_CIi,plaintext_THROUGHPUT_WRK,plaintext_RESPONSETIME_WRK,plaintext_RESPONSETIME_MAX_WRK,plaintext_RESPONSETIME_STDEV_WRK,plaintext_WEB_ERRORS,plaintext_THRPT_WRK_CI,plaintext_RSPTIME_WRK_CIi,queries_THROUGHPUT_WRK,queries_RESPONSETIME_WRK,queries_RESPONSETIME_MAX_WRK,queries_RESPONSETIME_STDEV_WRK,queries_WEB_ERRORS,queries_THRPT_WRK_CI,queries_RSPTIME_WRK_CIi,updates_THROUGHPUT_WRK,updates_RESPONSETIME_WRK,updates_RESPONSETIME_MAX_WRK,updates_RESPONSETIME_STDEV_WRK,updates_WEB_ERRORS,updates_THRPT_WRK_CI,updates_RSPTIME_WRK_CIi,THROUGHPUT_DB,RSP_TIME_DB,MAX_RSP_TIME_DB,THRPT_DB_CI,RSP_TIME_DB_CI,THROUGHPUT_JSON,RSP_TIME_JSON,MAX_RSP_TIME_JSON,THRPT_JSON_CI,RSP_TIME_JSON_CI,THROUGHPUT_FORTUNES,RSP_TIME_FORTUNES,MAX_RSP_TIME_FORTUNES,THRPT_FORTUNES_CI,RSP_TIME_FORTUNES_CI,THROUGHPUT_PLAINTEXT,RSP_TIME_PLAINTEXT,MAX_RSP_TIME_PLAINTEXT,THRPT_PLAINTEXT_CI,RSP_TIME_PLAINTEXT_CI,THROUGHPUT_QUERIES,RSP_TIME_QUERIES,MAX_RSP_TIME_QUERIES,THRPT_QUERIES_CI,RSP_TIME_QUERIES_CI,THROUGHPUT_UPDATES,RSP_TIME_UPDATES,MAX_RSP_TIME_UPDATES,THRPT_UPDATES_CI,RSP_TIME_UPDATES_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation,gcpolicy,StackTraceInThrowable,checkBounds,httpiothreads,DEPLOYMENT_NAME,NAMESPACE,IMAGE_NAME
79,222511.294216667,92746.3294916667,2.98663,1432.5,2.8045601023,3.1969694432963,1384,1485,28681.8,17.83,272.63,19.5675,0,0.65,0.66,53578.8,9.535,55.31,4.015,0,0.96,0.99,17951.9,28.485,211.81,29.6175,0,1.67,1.64,54854.5,9.32,64.23,3.14,0,2.01,1.99,4644.4,110.29,415.24,32.57,0,1.46,1.42,3948.85,129.757,501.22,34.92,0,2.04,2.12,68584.1,2.21368,1304.599953,1.71,196.05,127154,0.442376,85.102709,0.07,137.04,42822.3,5.0654,2556.800978,12.02,200.56,130159,0.381111,161.276613,8.5,331.67,11191.6,106.124,730.791264,9.38,9.23,9502.5,125.386,2299.926303,14.58,13.59,4,4096M,4,4096M,1,9130,7,37,368,12,28,8930,2.2,1,2535,60,17,5,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
77,221898.644531667,92720.386415,2.961,1855.7,2.79383410066296,3.20064061155556,1826,1892,28590,17.8875,198.18,20.4675,0,1.61,1.61,53098.5,9.6275,159.38,4.51,0,1.23,1.26,17479.4,29.2625,301.99,30.7275,0,0.41,0.46,55932.5,9.1375,58.2,3.6,0,1.01,0.99,4697.09,109.065,385.88,32.365,0,0.93,0.92,3964.78,129.24,394.26,33.9975,0,0.83,0.78,68306.9,2.41791,1391.73062,8.36,61.34,125848,0.467892,149.554223,8.59,30.37,41733.3,5.54028,2369.833523,0.53,8.37,132563,0.461848,50.486467,7.05,22.23,11316.6,104.633,595.446308,5.66,9.96,9494.33,124.586,3292.109041,2.73,3.24,4,4096M,4,4096M,5,7100,6,40,386,10,10,9980,3.2,2,1876,34,14,7,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
67,221613.290373333,92527.27474,2.99324,1878.64,2.75176408577037,3.19995694924815,1850,1898,29275.2,17.4725,219.15,20.21,0,2.3,2.31,54405.1,9.395,55.84,4.3175,0,2.29,2.27,17051.4,30.0075,333.45,31.4225,0,3.87,3.93,55947.3,9.135,52.95,3.66,0,2.34,2.39,4665.08,109.86,444.6,37.6275,0,1.69,1.68,3946.98,129.803,425.72,38.43,0,0.78,0.84,69900.7,2.38297,1272.433342,16.27,23.92,129170,0.457739,192.930078,14.74,51.61,40792.3,6.09208,2138.556588,5.24,99.39,132728,0.446279,70.360284,16.57,48.3,11222.1,105.183,697.593192,4.87,5.58,9465.98,125.545,2408.820275,3.03,9.29,4,4096M,4,4096M,1,8620,6,53,381,19,46,9140,2.5,2,3024,82,16,5,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
49,221342.53841,92387.0624416667,2.98381,1205.72,2.78775876462222,3.19977433783333,1156,1259,28278.2,18.0825,100.66,20.99,0,0.41,0.42,53397,9.5675,64.49,4.9575,0,0.37,0.37,17279.2,29.595,320.86,31.4075,0,1.54,1.64,55039.2,9.2875,52.69,3.985,0,2.13,2.12,4691.59,109.2,448.79,33.4925,0,2.35,2.32,3954.9,129.553,518,36.4725,0,2.31,2.26,67566.9,2.7761,1169.377704,4.64,80.03,126833,0.505503,248.55155,0.32,64.04,41254.4,6.71234,3618.016456,8.17,176.43,130473,0.483341,53.904958,15.22,52.37,11281.2,104.829,887.523191,15.99,10.81,9494.72,124.445,2702.725695,17.66,23.56,4,4096M,4,4096M,1,5280,11,41,455,10,89,8610,7.8,1,4654,159,10,17,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
40,221022.462433333,92176.5206766667,2.99193,1436.3,2.85147608607037,3.20893276897778,1375,1482,24018.8,21.27,188.74,25.9025,0,1.21,1.21,43044.5,11.88,66.06,10.3825,0,2.7,2.74,16436.4,31.095,341.84,33.3325,0,3.02,3.08,44129.1,11.5875,63.18,9.59,0,2.68,2.68,4931.58,103.88,312.48,20.5575,0,3.41,3.4,4196.02,122.15,312.48,21.84,0,3,2.99,57317.7,3.77114,2007.168652,3.54,75.09,102484,0.403336,234.153546,16.65,26.88,39212.7,20.2452,2638.682048,16.34,8.03,104958,0.388692,59.60302,18.83,45.29,11857.2,99.5584,689.324185,23.33,24.99,10082.6,117.191,1705.376289,17.45,19.21,4,4096M,4,4096M,21,3340,3,22,473,16,121,6680,10.5,8,4253,155,2,16,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
61,220949.946435,92228.416025,2.99043,1529.68,2.80153214366296,3.20223269488889,1423,1635,29234.6,17.49,158.33,20.0475,0,1.58,1.56,54409,9.395,52.43,4.3575,0,2.26,2.26,16916.1,30.2475,333.45,31.45,0,4.47,4.57,56404.1,9.06,47.71,3.7625,0,1.03,0.99,4665.88,109.832,425.72,36.7425,0,2.76,2.76,3928.45,130.472,438.3,37.8325,0,0.86,0.93,69799.5,2.49935,1996.358802,10.97,33.18,128914,0.446535,85.415814,15.4,4.18,40581.6,6.24133,3097.437171,16.02,4.26,133873,0.440648,61.505818,4.08,30.14,11210.6,106.086,579.035942,18.54,18.85,9427.57,125.475,2499.172928,5.4,2.12,4,4096M,4,4096M,1,7890,7,50,410,17,64,9990,3.7,2,2392,95,14,3,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
76,220871.780598333,92337.0650583333,2.99242,1874.02,2.79761354408519,3.20084752988148,1842,1901,29099.3,17.5725,255.85,20.1775,0,0.74,0.73,54391.6,9.3975,49.81,4.49,0,2.08,2.06,17030.6,30.04,214.96,31.5975,0,2.04,2.02,55774.5,9.165,47.45,3.8025,0,1.93,1.82,4631.3,110.575,392.17,35.47,0,2.07,2.14,3947.35,129.81,394.26,36.37,0,1.68,1.65,69452.3,2.57871,1194.779267,8.47,56.77,129005,0.453065,89.299668,7.91,53,40855.5,6.74726,2175.982406,14.98,165.05,132748,0.456454,87.208454,4.98,3.91,11122,106.592,486.827636,12.21,13.06,9442.73,125.336,2786.683498,12.81,5.88,4,4096M,4,4096M,5,7350,5,46,426,16,16,9190,1.8,2,2146,44,13,9,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
50,220619.269376667,92170.44597,2.97532,1220.89,2.75678657054815,3.19880323268519,1183,1269,28765.3,17.7775,102.24,20.31,0,1.74,1.71,53689.5,9.52,239.08,4.775,0,1.2,1.24,17133.2,29.845,333.45,31.5075,0,2.34,2.35,55781.3,9.165,68.16,3.9025,0,0.99,0.95,4669.68,109.685,411.04,34.73,0,2.18,2.16,3933.14,130.325,528.48,36.855,0,2.2,2.29,68580.3,2.4866,1466.068503,8.71,6.5,127078,0.481106,212.200566,3.74,46.87,41068.9,6.84618,3058.734501,15.6,84.46,132372,0.484664,166.660621,6.18,45.98,11231.6,104.818,910.238183,14.48,11.22,9424.22,125.02,2894.127086,12.37,11.22,4,4096M,4,4096M,1,5110,9,43,454,10,85,8520,7,1,4618,158,9,17,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
55,220449.599251667,92050.62521,2.98086,1503.12,2.73959127785926,3.20298414714074,1431,1601,28664.1,17.84,266.34,20.505,0,0.98,0.95,54294.2,9.415,58.98,4.5125,0,1.24,1.24,17580.4,29.08,327.16,30.795,0,3.33,3.47,56005.8,9.1225,68.16,3.895,0,1.45,1.45,4620.87,110.868,511.71,34.515,0,1.19,1.2,3904.67,131.202,373.29,35.375,0,0.73,0.68,68405.3,2.61584,6007.581353,8.07,68.89,128894,0.470444,984.096707,4.96,3.05,42038.6,6.01313,5925.048886,19.88,125.81,133151,0.472249,206.087351,7.82,11.55,11110.1,106.172,1796.063486,5.86,5.93,9366.17,125.526,3430.039087,2.49,3.95,4,4096M,4,4096M,1,6880,7,43,422,15,78,9320,5.7,1,2410,114,9,12,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
48,220340.988791667,92008.1192266667,2.99101,1449.22,2.8153140973963,3.20692934524074,1421,1491,28524.3,17.935,119.01,20.78,0,3.2,3.23,53681.8,9.52,82.31,4.68,0,2.66,2.6,16816.6,30.405,390.07,32.0125,0,0.85,0.82,55508.9,9.2075,60.56,4.1625,0,3.61,3.67,4684.11,109.41,404.75,33.27,0,2.75,2.75,3940.07,129.99,364.9,35.2325,0,0.94,0.96,68112.1,2.64776,1357.331439,22.8,101.71,127978,0.457141,434.876998,14.28,66.44,40153.5,7.36334,4117.633572,3.48,17.82,131408,0.454574,53.773376,22.95,75.53,11277.4,104.213,1020.311057,17.12,12.58,9440.85,125.011,2094.511768,7.54,17.77,4,4096M,4,4096M,5,4560,9,42,452,12,88,8230,10.7,7,4573,129,11,18,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
45,220227.248891667,91918.814485,2.97346,1202.28,2.73768141607778,3.20639573815556,1161,1241,28138.7,18.175,179.31,21.215,0,0.93,0.92,52927.3,9.655,112.2,5.1325,0,0.67,0.62,17043.5,30.0125,314.57,31.5425,0,3.19,3.26,55011.4,9.29,49.28,4.235,0,1.87,1.88,4659.59,110.002,385.88,32.435,0,2.78,2.8,3948.52,129.78,375.39,33.915,0,1.41,1.51,67240.9,2.89675,1164.862495,2.46,135.41,125557,0.491694,107.373852,4.47,110.08,40754.5,7.87946,1999.359404,22.01,254.34,130720,0.485817,53.515572,13.51,95.55,11214.1,105.316,718.216546,17.23,18.54,9474.35,124.478,2791.249619,8.21,7.23,4,4096M,4,4096M,9,5390,3,39,458,13,135,7830,8.9,7,4865,155,5,24,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
6,220113.42575,91602.256595,3.01003,949.805,2.80937577965556,3.20390333931482,870,1018,24618.6,20.755,392.17,25.0925,0,0.18,0.23,42975.3,11.9,58.72,10.2875,0,3.92,3.88,16138,31.6575,350.22,33.1775,0,1.44,1.51,43846.6,11.6575,72.88,9.605,0,1.96,1.92,4905.55,104.418,281.02,20.4275,0,1.81,1.8,4158.14,123.217,297.8,21.3125,0,1.56,1.59,58878.1,3.79028,29414.054306,1.4,67.84,102468,0.45453,7460.968616,23.59,14.58,38746.3,21.9718,6596.449841,9.47,29.72,104458,0.430304,2045.96451,13.51,9.63,11797.5,101.483,3092.329867,12.43,1.94,10011.4,120.052,1881.438642,10.16,3.27,4,4096M,4,4096M,9,2400,11,22,464,21,189,5140,13.3,2,4741,213,9,38,6,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
26,219810.435456667,91585.7997433333,2.98011,1303,2.79109996669259,3.20789606927778,1155,1499,24239.3,21.09,195.04,25.6275,0,0.79,0.84,43320.3,11.8,70.78,10.525,0,1.06,1.01,16581.1,30.805,375.39,34.0275,0,0.77,0.76,44411.7,11.5125,63.44,9.84,0,1.37,1.35,4868.59,105.225,379.58,21.99,0,3.08,3.07,4145.27,123.64,310.38,23.365,0,3.65,3.69,57855.8,3.21838,1698.739878,6.01,98.38,102647,0.40299,196.419777,5.3,12.94,39541.2,18.012,3088.734794,2.04,53.53,105635,0.385085,63.399141,2.16,20.97,11714.1,101.469,691.639233,21.37,21.29,9984.48,118.448,2202.5156,22.84,21.81,4,4096M,4,4096M,25,2730,2,24,475,47,84,7550,8.3,8,4739,144,2,20,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
51,218685.373676667,91322.8930066667,2.95829,1262.7,2.76634911622963,3.19635459367778,1188,1334,27862.4,18.3575,170.92,21.47,0,0.62,0.62,51994.5,9.83,54,5.5825,0,1.61,1.62,16751,30.5375,341.84,32.0025,0,1.65,1.68,53664.2,9.525,55.57,4.9575,0,1,1.04,4662.92,109.895,390.07,33.9475,0,2.19,2.13,3936.48,130.155,448.79,36.0325,0,2.12,2.09,66498.6,3.1737,1426.862285,3.86,4.56,123516,0.561828,248.12178,7.1,10.59,40001.3,7.69336,2750.111474,4.99,4.47,127505,0.545185,158.349036,4.54,47.03,11207.2,105.52,608.870138,13.77,13.62,9442.52,125.004,2899.478911,15,24.28,4,4096M,4,4096M,1,5340,9,42,452,9,89,8530,7.6,1,4593,155,9,17,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
53,218613.045081667,91383.3207883333,2.9742,1102.78,2.75364779615926,3.19404706683333,1054,1150,28675,17.8375,267.39,20.53,0,2.17,2.15,53255.1,9.6,49.02,5.175,0,1.88,1.85,17091.4,29.9425,335.54,31.8475,0,3.26,3.29,54799.3,9.325,54.26,3.9925,0,2.7,2.67,4620.1,110.855,463.47,36.31,0,1.13,1.1,3893.31,131.6,566.23,38.7925,0,0.86,0.83,68300.1,2.6891,1698.648418,12.05,110.31,126436,0.522366,259.510391,14.84,82.43,40885.5,6.69684,3221.292322,21.61,105.59,130168,0.474778,56.753391,22.93,36.61,11099.6,106.734,804.561767,7.21,11.38,9322.83,126.173,3098.760214,4.38,12.31,4,4096M,4,4096M,5,4540,11,47,451,11,94,9570,4,1,4192,166,10,16,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,UseParallelGC,FALSE,FALSE,TRUE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
7,218429.489726667,91043.4508633333,2.98822,2092.88,2.81592896772593,3.20742757637407,2007,2198,24544.7,20.8125,181.4,25.205,0,0.55,0.55,43415.1,11.775,62.39,10.0125,0,2.56,2.52,16275,31.4025,293.6,33.6525,0,3.5,3.47,44467.5,11.495,70.78,9.4525,0,1.63,1.65,4815.57,106.385,396.36,24.7625,0,2.5,2.47,4123.51,124.297,322.96,25.72,0,2.33,2.36,58676.2,2.6047,2396.069248,1.28,4.35,103145,0.386132,288.109686,16.05,30.29,38966.8,8.31143,3297.651522,22.8,110.07,105549,0.366605,176.412249,9.16,24.18,11588,102.289,1412.590043,16.43,12.91,9909.72,118.409,2289.223881,16.61,20,4,4096M,4,4096M,29,3010,11,28,500,50,117,6800,10.4,5,4838,187,12,28,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,FALSE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
32,218374.161568333,90979.40878,3.00516,1872.67,2.82579957125556,3.20666825760741,1832,1933,24288.8,21.035,270.53,25.37,0,0.93,0.89,42747.7,11.9575,66.06,10.155,0,0.65,0.64,16187.2,31.57,373.29,34.3475,0,0.59,0.54,43951.1,11.6325,73.4,9.685,0,0.45,0.45,4838.87,105.823,322.96,23.9275,0,1.64,1.65,4133.21,124.005,329.25,25.35,0,1.26,1.22,58030.2,2.77764,1498.558904,3.36,37.55,101571,0.403294,200.360542,0.62,23.23,38672.3,9.88532,5235.475326,2.9,84.99,104695,0.375983,946.60125,0.93,6.53,11636.2,101.191,1220.684121,4.19,5.22,9948.57,119.406,1994.904315,7.09,4.51,4,4096M,4,4096M,29,2710,1,27,470,43,98,4860,10.7,7,4503,133,1,21,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
38,218060.83876,90876.0740216667,2.98622,1406.6,2.79710281653704,3.20646727452593,1370,1460,24714.6,20.6775,179.31,24.855,0,1.72,1.74,43663.6,11.71,63.44,9.9375,0,0.5,0.51,16113,31.7125,264.24,33.535,0,0.63,0.64,44695.9,11.435,69.21,9.44,0,0.63,0.63,4814.39,106.345,352.32,26.7525,0,1.56,1.55,4110.36,124.685,346.03,28.205,0,2.13,2.12,59108.8,2.47213,2795.223369,9.1,9.02,103449,0.383445,290.720413,2.01,8.17,38555.5,5.9714,3902.296715,2.2,20.88,106410,0.372004,162.544295,2.35,3.8,11584.8,101.686,1103.514746,9.56,12.6,9885.42,119.388,3202.738488,14.87,12.05,4,4096M,4,4096M,25,2700,1,31,477,43,107,5470,9.9,8,4744,148,0,20,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
5,218007.43505,90797.0628933333,3.02889,1398.93,2.72784491375556,3.20604009481852,1365,1455,24844.7,20.57,183.5,25.0475,0,0.98,0.99,44340.3,11.53,222.3,9.8725,0,1.39,1.37,16397.1,31.15,329.25,34.4125,0,0.4,0.29,45592.4,11.2125,68.68,9.1,0,2.04,2.02,4772.17,107.225,480.25,25.8225,0,0.84,1.07,4084.57,125.418,308.28,25.975,0,0.63,0.65,59323.4,2.7304,2695.469098,5.57,4.92,105636,0.383557,197.782931,9.09,35.35,39225,12.2791,3069.245869,0.25,26.16,108184,0.353476,87.908598,13.04,23.92,11490.9,103.221,588.828988,1.38,2.7,9829,120.455,2599.054112,1.09,5.21,4,4096M,4,4096M,25,3100,3,27,467,40,113,5320,10.2,8,3992,137,3,22,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
25,217420.736818333,90555.0675916667,2.99778,1398.67,2.81681509,3.20381188284074,1357,1432,24411.1,20.935,183.5,25.38,0,0.99,0.98,42751.7,11.9575,217.06,10.4475,0,0.69,0.74,16103.3,31.74,322.96,34.66,0,0.8,0.82,43501.7,11.7525,69.21,9.9675,0,1.11,1.13,4805.47,106.582,348.13,23.8275,0,1.09,1.06,4109.5,124.682,350.22,25.12,0,0.73,0.73,58314.5,2.81776,2205.807081,4.79,18.96,101712,0.400239,209.913498,3.22,23.78,38593,12.4122,2864.99778,2.5,121.95,103358,0.387746,113.804913,6.44,5.68,11571.6,102.356,519.077667,3.75,6.12,9884.07,119.488,1795.574687,1.4,2.51,4,4096M,4,4096M,25,2690,1,26,476,42,111,5910,10.2,8,4849,147,0,20,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
15,216843.809781667,90457.90965,3.00837,1409.56,2.81320770364815,3.20725931544815,1366,1474,24655.5,20.7225,190.84,24.6075,0,1.4,1.42,43274.5,11.815,81.79,9.4725,0,1.9,1.9,16094,31.7625,390.07,33.9375,0,1.89,1.95,44248.9,11.5525,76.55,9.19,0,1.65,1.67,4765.35,107.58,352.32,25.4175,0,4.95,4.95,4098.65,125.083,362.81,26.3825,0,5.05,5.08,58891.2,2.53914,2205.361263,9.23,81.96,102736,0.389068,275.266833,11.86,5.91,38463.6,8.01648,2522.486338,8.57,245.53,105073,0.375178,1646.433414,10.51,4.91,11471,103.014,702.024102,32.92,32.98,9839.43,119.688,2182.783928,32.96,28.51,4,4096M,4,4096M,25,3000,1,28,476,41,117,5930,10.4,8,4967,150,0,23,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
41,216717.928866667,90404.0166266667,3.00969,1275.47,2.81531280571111,3.20535292238889,1152,1396,24037.4,21.2475,184.55,25.9575,0,1.43,1.44,43077.6,11.8675,217.06,10.3025,0,0.24,0.3,16302.8,31.3325,281.02,33.0925,0,0.56,0.54,44239.5,11.5575,110.1,9.75,0,0.86,0.89,4794.29,106.82,301.99,20.045,0,0.29,0.31,4090.87,125.25,304.09,21.0825,0,1.14,1.14,57292.3,4.57903,2301.50158,6.62,84.52,102474,0.401153,707.678579,1.67,0.4,39051.2,22.924,2207.013799,6.34,19.92,105246,0.388473,102.512683,6.49,40.11,11535.4,102.802,793.285957,0.6,1.8,9816.9,119.637,1401.391908,4.76,7.97,4,4096M,4,4096M,21,2700,1,21,473,16,102,6740,11.7,7,4294,158,2,14,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
16,216343.404526667,90202.6407483333,3.00215,1424.68,2.7899032228037,3.20614536091111,1365,1487,24580.8,20.785,178.26,24.705,0,0.95,0.95,43430.9,11.7725,71.3,9.77,0,1.07,1.09,16363.8,31.225,417.33,34.2275,0,1.11,1.11,44205.1,11.5625,66.06,8.8325,0,0.54,0.53,4748.5,107.892,310.38,24.21,0,3.12,3.1,4065.23,126.055,306.18,25.235,0,1.68,1.66,58682.4,2.64732,1501.621093,8.32,23.73,103380,0.385788,291.660428,0.18,19.45,39116.4,12.015,4994.981739,6.03,44.37,105347,0.369011,79.484367,2.13,15.96,11421.3,103.571,582.514198,20.77,10.78,9767.62,121.506,1988.450616,9.88,6.76,4,4096M,4,4096M,25,2380,5,26,456,49,158,5260,9.3,8,4260,207,3,24,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,UseParallelGC,TRUE,TRUE,FALSE,tfb-qrh-sample,autotune-tfb,kusumach/tfb-qrh:2.9.0.F_mm
